Solution File 

55, 9, 3
222, 4, 3
293, 6, 1
228, 7, 0
282, 16, 2
149, 16, 2
255, 15, 0
69, 4, 0
182, 11, 3
31, 12, 3
197, 19, 3
224, 7, 1
270, 3, 2
256, 11, 3
254, 11, 1
39, 8, 2
107, 3, 3
118, 11, 0
9, 12, 1
138, 3, 2
178, 5, 2
240, 8, 1
304, 2, 0
197, 9, 1
149, 5, 0
254, 14, 2
177, 16, 1
50, 6, 1
236, 2, 1
211, 13, 3
54, 13, 0
181, 6, 1
85, 18, 2
299, 9, 0
30, 9, 0
308, 3, 0
288, 13, 3
199, 14, 3
8, 13, 0
246, 13, 0
79, 12, 1
190, 5, 0
108, 0, 3
9, 18, 3
82, 3, 0
285, 9, 1
74, 11, 2
276, 1, 2
224, 10, 3
28, 4, 0
134, 10, 3
251, 12, 0
47, 11, 1
312, 19, 3
182, 16, 1
99, 11, 2
158, 6, 0
115, 14, 2
29, 19, 3
284, 16, 2
296, 3, 1
301, 15, 3
302, 2, 2
295, 8, 1
273, 13, 1
302, 11, 3
36, 19, 1
266, 9, 1
174, 3, 1
115, 3, 3
39, 6, 3
156, 4, 1
51, 4, 0
156, 1, 1
272, 3, 3
297, 14, 3
147, 7, 3
71, 0, 2
217, 13, 2
212, 5, 3
242, 18, 2
125, 7, 1
49, 3, 1
77, 2, 2
262, 18, 0
102, 5, 3
59, 6, 0
201, 3, 2
100, 13, 3
146, 9, 2
101, 13, 2
182, 8, 1
10, 12, 3
245, 11, 3
69, 7, 2
274, 17, 0
250, 17, 1
155, 15, 0
168, 11, 0
267, 15, 2
0, 6, 0
