Solution File 

145, 9, 2
316, 2, 3
72, 15, 3
124, 17, 1
297, 13, 2
211, 7, 0
52, 2, 1
157, 1, 1
200, 9, 3
134, 12, 3
256, 13, 3
333, 5, 2
240, 14, 2
261, 9, 2
283, 9, 3
62, 6, 1
276, 12, 0
95, 6, 1
237, 1, 1
321, 11, 2
287, 6, 3
95, 2, 3
326, 6, 2
196, 5, 0
221, 17, 3
150, 18, 2
196, 12, 3
47, 7, 0
189, 8, 2
263, 10, 3
116, 5, 3
286, 9, 1
268, 8, 2
36, 11, 1
29, 15, 3
335, 17, 0
197, 15, 3
154, 9, 0
257, 17, 0
156, 7, 1
14, 18, 1
183, 5, 1
256, 17, 3
254, 9, 0
148, 17, 3
302, 6, 2
271, 1, 1
61, 2, 3
214, 12, 1
216, 11, 1
91, 0, 1
68, 11, 3
290, 13, 2
161, 4, 3
128, 14, 2
268, 13, 1
150, 7, 3
5, 12, 3
105, 11, 1
162, 5, 0
204, 7, 1
233, 10, 1
229, 6, 2
147, 0, 2
58, 14, 0
23, 14, 2
331, 9, 3
76, 11, 1
225, 10, 2
128, 6, 0
178, 13, 1
206, 18, 1
78, 7, 3
310, 5, 1
80, 14, 2
138, 10, 2
220, 10, 0
128, 3, 3
245, 15, 2
265, 14, 0
215, 2, 0
56, 5, 3
329, 12, 1
290, 17, 2
192, 8, 2
274, 2, 3
192, 15, 3
266, 5, 2
296, 15, 1
217, 1, 2
90, 0, 3
86, 5, 2
54, 13, 0
30, 13, 2
180, 12, 1
280, 14, 3
111, 14, 3
155, 10, 0
172, 1, 2
172, 5, 2
