Solution File 

17, 9, 2
11, 10, 2
10, 13, 3
97, 4, 2
63, 15, 2
15, 11, 1
22, 5, 1
38, 14, 2
2, 6, 0
121, 6, 3
133, 11, 2
127, 10, 0
5, 8, 2
54, 7, 3
135, 7, 3
135, 0, 3
74, 5, 2
31, 11, 1
113, 3, 3
29, 3, 2
41, 13, 2
44, 5, 3
7, 5, 3
139, 13, 2
33, 3, 3
129, 4, 3
65, 7, 0
131, 11, 3
26, 13, 3
146, 17, 2
48, 7, 3
27, 18, 2
73, 2, 3
100, 5, 3
83, 0, 3
75, 16, 3
61, 11, 2
73, 6, 1
62, 19, 1
82, 6, 0
51, 2, 2
107, 15, 2
88, 11, 2
27, 10, 0
104, 8, 1
78, 5, 1
154, 12, 1
73, 0, 3
116, 10, 2
97, 10, 3
