Solution File 

128, 6, 1
122, 2, 1
34, 17, 2
78, 6, 1
69, 9, 1
139, 10, 1
137, 6, 2
18, 14, 0
126, 15, 2
57, 3, 0
135, 16, 1
140, 14, 1
1, 4, 0
5, 13, 0
23, 5, 3
16, 2, 0
118, 12, 2
143, 6, 3
25, 12, 3
33, 0, 0
73, 13, 2
111, 3, 2
61, 8, 3
24, 1, 3
62, 0, 1
21, 18, 0
32, 3, 1
95, 15, 3
70, 17, 0
36, 6, 0
103, 16, 2
84, 12, 0
66, 2, 0
34, 8, 3
28, 0, 1
18, 4, 0
44, 5, 2
42, 2, 1
127, 15, 0
144, 17, 0
57, 18, 2
62, 13, 2
151, 6, 3
67, 8, 1
154, 6, 1
130, 3, 3
41, 14, 0
94, 14, 1
27, 13, 1
91, 10, 1

