Solution File 

202, 7, 1
56, 3, 2
36, 16, 1
31, 14, 2
113, 8, 2
161, 12, 2
49, 13, 0
292, 17, 3
239, 11, 0
35, 9, 0
146, 18, 2
110, 3, 1
85, 3, 3
309, 0, 3
145, 9, 2
204, 14, 0
72, 5, 3
231, 2, 3
88, 15, 3
19, 2, 3
95, 9, 0
61, 16, 2
298, 16, 0
107, 10, 0
290, 9, 2
119, 3, 3
138, 17, 2
272, 1, 2
35, 7, 3
12, 2, 0
152, 16, 1
230, 12, 2
128, 13, 3
233, 9, 0
187, 1, 0
109, 8, 3
287, 11, 0
137, 10, 0
17, 6, 2
261, 5, 3
198, 1, 1
78, 5, 3
49, 3, 1
252, 12, 1
138, 10, 1
101, 16, 1
214, 12, 1
13, 11, 3
301, 10, 1
159, 7, 0
36, 13, 3
295, 3, 1
127, 8, 2
106, 15, 0
154, 1, 3
219, 4, 0
126, 6, 2
197, 15, 3
149, 1, 1
150, 0, 2
142, 12, 0
134, 6, 1
297, 16, 0
94, 8, 0
25, 8, 1
264, 11, 3
306, 1, 3
249, 1, 3
162, 13, 2
179, 1, 3
121, 10, 1
181, 13, 0
52, 13, 1
224, 9, 0
275, 6, 2
17, 10, 1
116, 12, 3
175, 8, 0
41, 1, 2
238, 7, 3
270, 0, 0
63, 10, 1
229, 13, 1
105, 17, 0
268, 8, 2
225, 0, 3
84, 7, 2
23, 4, 1
269, 10, 1
11, 7, 1
246, 10, 0
180, 3, 2
65, 2, 2
192, 14, 3
212, 16, 2
69, 10, 1
220, 5, 3
7, 10, 0
49, 5, 0
204, 0, 0
7, 6, 0
47, 13, 1
